"idx","content","star"
"2248","我看着清一色的五星好评，给出了属于自己的三分……小说的题目叫《活着》，但在我看来和活着的主题并不贴切，它没有在呼唤着富贵抑或别人活下去的信念，它只是在单纯的卖惨，为了悲剧而悲剧。而让我疑惑的是，在大家唾弃诸如郭敬明抑或狗血的言情剧，为了惨而惨，为了悲剧而悲剧，却反之对这本同样为了惨而惨的《活着》给予了全五星的好评。我认为这个五星是虚假的，人云亦云的，是同流合污的，是生怕显示自己格局低觉悟低的，于是通通给了五星。在我的视角看来，这本书一直处于浅尝辄止的描写，无论是社会，无论是人情，无论是……通通不够具象化，这本书在我看来就是肉体，并不具备灵魂。","还行"
"2249","大约是高中的某个星期天，一口气读完，流泪了（那大概是未满18岁","力荐"
"2250","平静之下是真实的活着。","力荐"
"2251","最后三页看一次哭一次","力荐"
"2252","在床上看完活着，太过压抑。其实死并不难受，难受的是经历着百般痛苦，还是坚持活着。","力荐"
"2253","好到什么程度呢，","力荐"
"2254","生命中所有经历的苦痛无非只是为了告诉你：你还活着的事实。","力荐"
"2255","首先，活着就是希望的延续。","推荐"
"2256","就像g小调的巴赫属于卡尔美拉一样，弄臣幻想曲38号是属于这本书的。从破产、父亲死去、到浑浑噩噩被拉去打仗、母亲死去、到特殊历史时期、儿女双亡、妻子死去，到女婿外孙全部被自己亲手埋葬，富贵终于自愿戴上了紧箍咒。福贵每次频繁进城的理由都不一样，从嫖赌，到看望女儿，到看望女婿外孙，到卖菜度日，他说“我往城里跑得那么勤快，跟年轻时一样了，只是去的地方不一样。”曾有一度我感谢作者的仁慈，终于让他们共享那简单的天伦之乐了吧，没想竟然是为了跌得更惨。巩俐饰演的家珍不断在我脑海中出现。感谢这本书，诠释了“高尚不是单纯的美好，而是对一切事物理解后的超然，对善与恶一视同仁，用同情的目光看待世界。”","力荐"
"2257","那是的余华还是个才子。可以没有扎实的基础和敏锐的逻辑，才华用完了也就完了。","力荐"
"2258","读起来非常顺畅，余华塑造人物精炼～福贵这个年代的人也会偶尔听老人说到些，完全是…","推荐"
"2259","看着心塞塞。","力荐"
"2260","活着就是全部的意义","力荐"
"2261","大学时候读的",""
"2262","在生的时间里，感受死的踪迹…在死的踪迹里，感受生的时间...","推荐"
"2263","活着真的就很艰难了，为了电影选择去看了书，可看了书就没有勇气去看电影了。我真的是很懦弱，没有办法承受生命之重，哪怕只是一本书，一部电影的重量....","力荐"
"2264","一本长在我的泪点上的小说，无论我从什么段落开始看，总能瞬间哭出来。","力荐"
"2265","大时代的小人物的悲剧，穷困愚昧下涌动的亲情人情以及生的欲望，令人震撼感慨。","推荐"
"2266","/补标。初中看的，那时候还没有自己的手机，每天晚上等我妈睡着了，我偷她的手机跑到客厅去看，大冬天的，穿着单薄的睡衣蹲在沙发上，一半是冻得发抖，一半是被内容震撼得发抖。好多年了，还记得烧聋了耳朵、痴迷花鼓的凤霞，记得大饥荒那来之不易的一小袋米。记得有一天边泡脚边看，看到有庆献血没了命，洗脚水放到冰凉也没去倒，坐在沙发上哭了好久。","推荐"
"2267","当命运以一种荒诞的方式降临到人的身上，在希望与幻灭中不断顿挫，那么“活着”本身便是一个无止境的惩戒过程，“长寿”将生命的无力感推向了极致。","推荐"
"2268","活过了不一定会明白，活明白了就没白活着。","力荐"
"2269","重温了一次。","力荐"
"2270","天地为鼎 众生煎熬","力荐"
"2271","其实是长大了以后，才对书里的事咂么出味儿来","推荐"
"2272","有一种沉重的畅快","力荐"
"2273","“往后的日子我只能一个人过了，我总想着自己日子也不长了，谁知一过又过了这些年。我还是老样子，腰还是常常疼，眼睛还是花，我耳朵倒是很灵，村里人说话，我不看也能知道是谁在说。我是有时候想想伤心，有时候想想又很踏实，家里人全是我送的葬，全是我亲手埋的，到了有一天我腿一伸，也不用担心谁了。我也想通了，轮到自己死时，安安心心死就是，不用盼着收尸的人，村里肯定会有人来埋我的，要不我人一臭，那气味谁也受不了。我不会让别人白白埋我的，我在枕头底下压了十元钱，这十元钱我饿死也不会去动它的，村里人都知道这十元钱是给替我收尸的那个人，他们也都知道我死后是要和家珍他们埋在一起的。 ”","力荐"
"2274","看到经典的著作反而不知道该如何评价，值得多读几遍。","力荐"
"2275","人是为了活着本身而活着的，而不是为了或者之外的任何事物而活着。","力荐"
"2276","看了前一半，也太惨了吧，简直是在虐待我自己。","力荐"
"2277","高中看的，一本彻彻底底的悲剧，对我影响至深。","力荐"
"2278","小时候只是看热闹，现在看心酸和绝望中的希望","力荐"
"2279","将一系列悲情故事硬塞到一个人身上，感觉就是在一个劲的说惨，太过生硬。","还行"
"2280","每隔几年看，都有不同的体会。感恩。","力荐"
"2281","一口气看完 就很虐 很悲惨的人生哲学吧 看前几页的时候觉得 这是什么中文？太生硬了吧 语句不通顺 但是慢慢地很流畅 甚至可以在2个小时内读完 用平静的语言诉说最痛苦的生离死别","力荐"
"2282","几次难受得无法继续读下去，但又像被一股力量吸引着情不自禁的继续。活着真好，活着也真苦。","力荐"
"2283","十年前读的吧，反正是难受，脑子嗡嗡的。书也不知道借给谁了一直没还。那天朋友开始读这书我才想起来","力荐"
"2284","原来是一本两个小时就能看完的书。如果不是生病，都不知道什么时候才有时间去看。应该早点看的，我现在的难算什么难呢。","力荐"
"2285","一直不敢看这本书，就是因为早就知道它的基调。与其说活着，不如说在挣扎，被生活无数次碾压，还是本能的活着，就像某些昆虫，被天敌咀嚼时还在动弹，它们没有神经，也就没有痛苦。富贵就是被摘除了痛苦神经的人，说他麻木也好，说他顽强也好，活着只是条件反射。","推荐"
"2286","太惨了吧","推荐"
"2287","无聊人生",""
"2288","看了好几遍，每看一遍哭一遍感慨一遍","力荐"
"2289","这个人生真的太惨了，但是却没有被压垮，这是我们学习人性的丰碑","力荐"
"2290","勇敢活着","力荐"
"2291","不知道为啥，好像这种描写苦难中国人的小说，总是能获奖特别是获外国奖项，也别怪外国人对我们有偏见了，觉得我们中国人仿佛都是生活在水深火热之中。","推荐"
"2292","读完很难受，一腔感受要找人诉说和对话。余华是我最喜爱的中国的作家之一。","力荐"
"2293","值得再读","力荐"
"2294","活着，要珍惜当下的一切了，活着不易","力荐"
"2295","孤独终老。","推荐"
"2296","虽然已经快40了，想来，余华的活着不如许三观卖血记。余华最好的还是中篇小说。","推荐"
"2297","读过很多很多遍的经典，每次读都会难受很久很久。","力荐"
"2298","人是为了活着本身而活着...","力荐"
"2299","竟然是第一次完整读完这本大名鼎鼎的《活着》，序言说读者能从他人的经历中感受到自己的命运，就像不同镜中的自己，这就是文学的魅力。我在书店的阶梯上擦着眼泪鼻涕，为福贵的人生感叹唏嘘，年少越玩世不恭、纵情嫖赌，年长年老后的无奈和疼惜就越发让人共情。家珍、凤霞、有庆、二喜……每一个人跃然纸上，他们离我们的生活并不遥远。虽然我们穿梭在都市写字楼和繁华商圈，但那和泥土、烟炉、田地相关的农村图景深深扎根在我们的心里。我们是来自乡土里的中国人，无论当下语境里的科技、时尚、亚文化如何裹挟和冲刷着我们，那个远去的时代早已留下来深深的印记。","力荐"
"2300","平静地讲述惊雷。","推荐"
"2301","“我知道黄昏正在转瞬即逝，黑夜从天而降了。我看到广阔的土地袒露着结实的胸膛，那是召唤的姿态，就像女人召唤着她们的儿女，土地召唤着黑夜来临。”","力荐"
"2302","余华的笔触总是深刻直白，把生活的真相血淋淋的展现在你眼前，《活着》就是代表作。里面的福贵一生坎坷，还好有一个很好的媳妇，家庭败落，儿子早夭，女儿后面命运也不好，这样对于福贵，或者生活中更多的我们应该是不能承受，但是福贵都接下然后默默的活着，就像书中告诉我们的，不管怎样，活着是最重要的，也是一种勇敢的表现。","力荐"
"2303","活着就是意义。","推荐"
"2304","富贵这一生苦远大于甜，可他最能从苦中记住这份甜。很多人经历过好的，就很难再抗住坏的，从这方面来说，富贵比很多人都要活的幸福。","力荐"
"2305","到最后 感觉很多惨是有意安排的","推荐"
"2306","书中的富贵，从地主少爷，变为贫农，每次感觉幸福的生活来临，也是短暂，一瞬即逝。所以人生彩色的时间好少，黑白的时间好多。儿子庆成走了，女儿走了，妻子走了，女婿走了，最后连外孙也走了，多少次的头人送黑头人，内心要多么的坚强啊！最后富贵只好买了一个老黄牛，陪他共渡余生，所以说活着真好。好好珍惜现在生活","推荐"
"2307","【补充标记】","推荐"
"2308","人的一生不过如此！","推荐"
"2309","只能说太过真实，真实到有些恍惚……但是我不太喜欢这种只有生命力没有灵性的人物设定。","推荐"
